state_id,year,unemployment_rate
26,2018,3.7
26,2017,3.8
26,2016,4.0
26,2015,4.2
26,2014,4.3
26,2013,5.1
26,2012,5.6
26,2011,6.4
26,2010,7.3
26,2009,7.2
26,2008,6.3
26,2007,4.2
26,2006,3.0
26,2005,3.9
26,2004,4.6
26,2003,4.9
26,2002,4.4
26,2001,4.5
26,2000,4.7
