state_id,year,unemployment_rate
45,2018,2.6
45,2017,2.8
45,2016,3.1
45,2015,3.4
45,2014,3.8
45,2013,4.2
45,2012,4.6
45,2011,5.2
45,2010,5.9
45,2009,6.3
45,2008,5.7
45,2007,4.2
45,2006,3.9
45,2005,3.6
45,2004,3.5
45,2003,4.1
45,2002,4.3
45,2001,3.7
45,2000,3.0
